flow_id,src_ip,dst_ip,src_port,dst_port,start_time,end_time,protocol_name,duration,total_packets,total_bytes,packet_rate,byte_rate,pkt_len_mean,pkt_len_max,pkt_len_std,iat_mean,iat_std,syn_count,ack_count,rst_count,protocol
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51765->2001:4860:4841:400:::443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4841:400::,51765,443,1788059796.606104,1788059796.956007,UDP,0.349903,16,7888,45.727,22543.3991,493.0,1292,550.8407,0.023327,0.022584,0,0,0,17
2001:4860:4841:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51765_UDP,2001:4860:4841:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,51765,1788059796.664405,1788059797.024192,UDP,0.359787,17,10536,47.2502,29284.0135,619.7647,1292,558.1046,0.022487,0.029895,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62238->2001:4860:4841:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4841:400::,62238,443,1788059796.720734,1788059842.904072,TCP,46.183338,10,2614,0.2165,56.6005,261.4,1314,405.054,5.131482,14.93918,1,9,0,6
2001:4860:4841:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62238_TCP,2001:4860:4841:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,62238,1788059796.755481,1788059842.904026,TCP,46.148545,11,7577,0.2384,164.1872,688.8182,1294,594.5514,4.614854,14.210788,1,11,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62245->64:ff9b::287e:1186:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,64:ff9b::287e:1186,62245,443,1788059796.961397,1788059862.531741,TCP,65.570344,22,9178,0.3355,139.9718,417.1818,1314,520.7171,3.122397,14.167724,1,21,0,6
64:ff9b::287e:1186:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62245_TCP,64:ff9b::287e:1186,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,62245,1788059797.005735,1788059862.531702,TCP,65.525967,27,24425,0.4121,372.753,904.6296,1294,563.71,2.520229,12.74879,1,27,0,6
172.20.10.6:50562->172.20.10.1:53_UDP,172.20.10.6,172.20.10.1,50562,53,1788059797.171865,1788059797.171865,UDP,0.0,1,85,0.0,0.0,85.0,85,0.0,0.0,0.0,0,0,0,17
172.20.10.1:53->172.20.10.6:50562_UDP,172.20.10.1,172.20.10.6,53,50562,1788059797.174448,1788059797.174448,UDP,0.0,1,312,0.0,0.0,312.0,312,0.0,0.0,0.0,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62246->64:ff9b::8795:ad45:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,64:ff9b::8795:ad45,62246,443,1788059797.176023,1788059858.001852,TCP,60.825829,23,5873,0.3781,96.5544,255.3478,1314,386.1301,2.76481,12.794882,1,22,1,6
fe80::4271:f819:8915:590a:60290->fe80::f8d3:f0ff:febe:3364:53_UDP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60290,53,1788059797.183720,1788059857.968875,UDP,60.785155,13,1352,0.2139,22.2423,104.0,114,7.3258,5.06543,5.399924,0,0,0,17
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60290_UDP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60290,1788059797.205022,1788059858.048925,UDP,60.843903,13,2557,0.2137,42.0256,196.6923,317,57.2806,5.070325,5.40752,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62247->64:ff9b::8795:ad45:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,64:ff9b::8795:ad45,62247,443,1788059797.205844,1788059858.151622,TCP,60.945778,18,5455,0.2953,89.5058,303.0556,1314,426.4457,3.585046,14.575436,1,17,1,6
64:ff9b::8795:ad45:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62246_TCP,64:ff9b::8795:ad45,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,62246,1788059797.333607,1788059797.952257,TCP,0.61865,21,14482,33.9449,23409.0464,689.619,1294,595.7453,0.030932,0.063004,1,21,0,6
64:ff9b::8795:ad45:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62247_TCP,64:ff9b::8795:ad45,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,62247,1788059797.367530,1788059798.003810,TCP,0.63628,19,14335,29.8611,22529.3875,754.4737,1294,589.6993,0.035349,0.072685,1,19,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:52659->64:ff9b::8795:ad45:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,64:ff9b::8795:ad45,52659,443,1788059797.573341,1788059858.365832,TCP,60.792491,17,5453,0.2796,89.6986,320.7647,1314,446.7097,3.799531,14.991047,1,16,1,6
64:ff9b::8795:ad45:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:52659_TCP,64:ff9b::8795:ad45,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,52659,1788059797.739354,1788059798.350461,TCP,0.611107,17,10909,27.8184,17851.2217,641.7059,1294,579.2813,0.038194,0.071961,1,17,0,6
172.20.10.6:53381->192.168.4.11:445_TCP,172.20.10.6,192.168.4.11,53381,445,1788059799.961363,1788059814.979232,TCP,15.017869,5,330,0.3329,21.9738,66.0,66,0.0,3.754467,3.097566,5,0,0,6
172.20.10.6:53380->192.168.4.2:445_TCP,172.20.10.6,192.168.4.2,53380,445,1788059799.961363,1788059814.986240,TCP,15.024878,5,330,0.3328,21.9636,66.0,66,0.0,3.756219,3.096645,5,0,0,6
172.20.10.6:60291->192.168.4.2:443_UDP,172.20.10.6,192.168.4.2,60291,443,1788059801.008482,1788059808.013185,UDP,7.004702,4,5048,0.571,720.6588,1262.0,1262,0.0,2.334901,1.525176,0,0,0,17
172.20.10.6:60292->192.168.4.11:443_UDP,172.20.10.6,192.168.4.11,60292,443,1788059801.008483,1788059808.013185,UDP,7.004702,4,5048,0.571,720.6588,1262.0,1262,0.0,2.334901,1.525195,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58438->2606:4700:8d7a:658:b8d7:a7c:5dc1:8f36:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2606:4700:8d7a:658:b8d7:a7c:5dc1:8f36,58438,443,1788059805.845377,1788059824.771103,TCP,18.925725,7,518,0.3699,27.3702,74.0,74,0.0,3.154288,3.558544,0,7,1,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58439->2404:6800:4013:813::5e:80_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:813::5e,58439,80,1788059806.067560,1788059806.130309,TCP,0.062749,2,148,31.8729,2358.5978,74.0,74,0.0,0.062749,0.0,0,2,0,6
2404:6800:4013:813::5e:80->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58439_TCP,2404:6800:4013:813::5e,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,80,58439,1788059806.130166,1788059806.130166,TCP,0.0,1,74,0.0,0.0,74.0,74,0.0,0.0,0.0,0,1,0,6
172.20.10.6:68->172.20.10.1:67_UDP,172.20.10.6,172.20.10.1,68,67,1788059815.612884,1788059815.612884,UDP,0.0,1,342,0.0,0.0,342.0,342,0.0,0.0,0.0,0,0,0,17
172.20.10.1:67->172.20.10.6:68_UDP,172.20.10.1,172.20.10.6,67,68,1788059815.674364,1788059815.674364,UDP,0.0,1,342,0.0,0.0,342.0,342,0.0,0.0,0.0,0,0,0,17
172.20.10.6:0->224.0.0.22:0_IP_2,172.20.10.6,224.0.0.22,0,0,1788059815.678900,1788059815.840388,IP_2,0.161488,5,270,30.9621,1671.9527,54.0,54,0.0,0.040372,0.067143,0,0,0,0
fe80::4271:f819:8915:590a:0->ff02::16:0_IPv6_0,fe80::4271:f819:8915:590a,ff02::16,0,0,1788059815.678901,1788059815.840440,IPv6_0,0.16154,5,450,30.9522,2785.6954,90.0,90,0.0,0.040385,0.067229,0,0,0,0
fe80::4271:f819:8915:590a:50681->ff02::1:3:5355_UDP,fe80::4271:f819:8915:590a,ff02::1:3,50681,5355,1788059815.700720,1788059816.113832,UDP,0.413112,2,172,4.8413,416.3523,86.0,86,0.0,0.413112,0.0,0,0,0,17
172.20.10.6:50681->224.0.0.252:5355_UDP,172.20.10.6,224.0.0.252,50681,5355,1788059815.700868,1788059816.113983,UDP,0.413115,2,132,4.8413,319.5238,66.0,66,0.0,0.413115,0.0,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61606->2001:4860:4843:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4843:400::,61606,443,1788059815.847566,1788059824.365327,TCP,8.517761,21,3625,2.4654,425.5813,172.619,870,245.9294,0.425888,0.615276,1,20,0,6
2001:4860:4843:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61606_TCP,2001:4860:4843:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61606,1788059815.892879,1788059824.365236,TCP,8.472357,31,23896,3.659,2820.4667,770.8387,1294,565.7317,0.282412,0.534493,1,31,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61607->2001:4860:4843:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4843:400::,61607,443,1788059816.557277,1788059823.432029,TCP,6.874752,16,3139,2.3274,456.5983,196.1875,761,258.7233,0.458317,0.47302,1,15,0,6
2001:4860:4843:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61607_TCP,2001:4860:4843:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61607,1788059816.604309,1788059823.431996,TCP,6.827688,17,4214,2.4899,617.1929,247.8824,1294,326.5976,0.42673,0.486157,1,17,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61608->2001:4860:4842:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4842:400::,61608,443,1788059818.150548,1788059893.641131,TCP,75.490583,13,3005,0.1722,39.8063,231.1538,1314,351.4712,6.290882,7.727388,1,12,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61609->2001:4860:4842:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4842:400::,61609,443,1788059818.150687,1788059823.472078,TCP,5.321392,14,2264,2.6309,425.4526,161.7143,709,217.5084,0.409338,0.484289,1,13,0,6
2001:4860:4842:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61608_TCP,2001:4860:4842:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61608,1788059818.192627,1788059893.714221,TCP,75.521594,15,7747,0.1986,102.5799,516.4667,1294,563.1833,5.3944,7.475775,1,15,0,6
2001:4860:4842:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61609_TCP,2001:4860:4842:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61609,1788059818.197111,1788059823.472001,TCP,5.27489,15,6992,2.8437,1325.5253,466.1333,1294,554.941,0.376778,0.493007,1,15,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61610->2404:6800:4013:813::84:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:813::84,61610,443,1788059818.422761,1788059878.817883,TCP,60.395121,17,3172,0.2815,52.5208,186.5882,1314,300.7981,3.774695,10.261755,1,16,0,6
2404:6800:4013:813::84:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61610_TCP,2404:6800:4013:813::84,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61610,1788059818.467807,1788059878.864670,TCP,60.396862,25,16875,0.4139,279.4019,675.0,1294,595.7456,2.516536,8.481295,1,25,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53292->2001:4860:4826:200:::443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4826:200::,53292,443,1788059819.278465,1788059819.598428,UDP,0.319963,16,9087,50.0057,28400.1184,567.9375,1292,580.9037,0.021331,0.044163,0,0,0,17
2001:4860:4826:200:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53292_UDP,2001:4860:4826:200::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53292,1788059819.331122,1788059819.668556,UDP,0.337435,16,6942,47.4166,20572.8652,433.875,1292,495.533,0.022496,0.050775,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61615->2001:4860:4843:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4843:400::,61615,443,1788059820.234617,1788059821.253278,TCP,1.01866,16,3431,15.7069,3368.1493,214.4375,1314,332.2884,0.067911,0.222982,1,15,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61614->2001:4860:4843:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4843:400::,61614,443,1788059820.234618,1788059892.301637,TCP,72.067019,16,3978,0.222,55.1986,248.625,1314,348.1835,4.804468,6.917117,1,15,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61613->2001:4860:4843:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4843:400::,61613,443,1788059820.234618,1788059881.081757,TCP,60.847139,13,3175,0.2137,52.1799,244.2308,1314,364.2385,5.070595,7.374014,1,12,0,6
2001:4860:4843:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61615_TCP,2001:4860:4843:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61615,1788059820.283380,1788059821.253257,TCP,0.969876,25,22357,25.7765,23051.3935,894.28,1294,543.8084,0.040412,0.168036,1,25,0,6
2001:4860:4843:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61614_TCP,2001:4860:4843:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61614,1788059820.296557,1788059892.364176,TCP,72.067619,23,15003,0.3191,208.1795,652.3043,1294,578.1065,3.275801,6.107433,1,23,0,6
2001:4860:4843:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61613_TCP,2001:4860:4843:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61613,1788059820.305326,1788059881.129938,TCP,60.824612,14,7301,0.2302,120.0336,521.5,1294,554.3757,4.678816,7.208057,1,14,0,6
172.20.10.6:61616->192.168.4.2:445_TCP,172.20.10.6,192.168.4.2,61616,445,1788059820.990115,1788059836.020415,TCP,15.0303,5,330,0.3327,21.9556,66.0,66,0.0,3.757575,3.095062,5,0,0,6
172.20.10.6:61617->192.168.4.11:445_TCP,172.20.10.6,192.168.4.11,61617,445,1788059820.990115,1788059836.020415,TCP,15.0303,5,330,0.3327,21.9556,66.0,66,0.0,3.757575,3.09504,5,0,0,6
172.20.10.6:50182->13.107.5.93:443_TCP,172.20.10.6,13.107.5.93,50182,443,1788059821.645298,1788059826.087053,TCP,4.441755,11,2070,2.4765,466.0321,188.1818,657,234.8032,0.444175,1.252762,1,10,0,6
13.107.5.93:443->172.20.10.6:50182_TCP,13.107.5.93,172.20.10.6,443,50182,1788059821.712641,1788059826.086985,TCP,4.374344,18,11364,4.1149,2597.8752,631.3333,1294,573.3661,0.257314,0.985197,1,18,0,6
172.20.10.6:52309->192.168.4.11:443_UDP,172.20.10.6,192.168.4.11,52309,443,1788059822.100962,1788059829.102064,UDP,7.001102,4,5048,0.5713,721.0293,1262.0,1262,0.0,2.333701,1.529767,0,0,0,17
172.20.10.6:52310->192.168.4.2:443_UDP,172.20.10.6,192.168.4.2,52310,443,1788059822.100962,1788059829.102064,UDP,7.001102,4,5048,0.5713,721.0293,1262.0,1262,0.0,2.333701,1.529767,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61548->2001:4860:4843:400:::443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4843:400::,61548,443,1788059824.308454,1788059884.314056,TCP,60.005602,16,3986,0.2666,66.4271,249.125,1314,348.9133,4.000373,6.495733,1,15,0,6
2001:4860:4843:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61548_TCP,2001:4860:4843:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61548,1788059824.362786,1788059884.314021,TCP,59.951235,23,16189,0.3836,270.0361,703.8696,1294,583.8312,2.725056,5.647355,1,23,0,6
fe80::4271:f819:8915:590a:58643->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,58643,53,1788059825.021813,1788059825.060971,TCP,0.039157,6,491,153.2287,12539.2163,81.8333,107,13.1821,0.007831,0.016923,1,5,0,6
fe80::4271:f819:8915:590a:53430->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,53430,53,1788059825.021953,1788059825.058871,TCP,0.036918,6,491,162.5237,13299.8583,81.8333,107,13.1821,0.007384,0.01595,1,5,0,6
fe80::4271:f819:8915:590a:56235->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,56235,53,1788059825.022049,1788059825.064653,TCP,0.042604,6,491,140.8327,11524.8122,81.8333,107,13.1821,0.008521,0.018483,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:58643_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,58643,1788059825.022573,1788059825.061643,TCP,0.03907,5,467,127.9758,11952.9384,93.4,159,37.0378,0.009767,0.01839,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:53430_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,53430,1788059825.022679,1788059825.059555,TCP,0.036876,5,445,135.5888,12067.4034,89.0,137,27.3313,0.009219,0.017348,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:56235_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,56235,1788059825.022796,1788059825.064894,TCP,0.042098,5,433,118.7704,10285.5132,86.6,125,22.0862,0.010525,0.020283,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58271->2404:6800:4002:818::200e:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4002:818::200e,58271,443,1788059825.064978,1788059842.924217,TCP,17.859239,27,12994,1.5118,727.5786,481.2593,1314,543.2919,0.686894,3.219007,1,26,0,6
2404:6800:4002:818::200e:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58271_TCP,2404:6800:4002:818::200e,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,58271,1788059825.118324,1788059842.924084,TCP,17.80576,29,14780,1.6287,830.0685,509.6552,1294,548.24,0.63592,3.106651,1,29,0,6
fe80::4271:f819:8915:590a:53351->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,53351,53,1788059825.935745,1788059825.974763,TCP,0.039018,6,496,153.7755,12712.1091,82.6667,112,15.1085,0.007804,0.017158,1,5,0,6
fe80::4271:f819:8915:590a:61135->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,61135,53,1788059825.935939,1788059825.974646,TCP,0.038706,6,496,155.0135,12814.4505,82.6667,112,15.1085,0.007741,0.017028,1,5,0,6
fe80::4271:f819:8915:590a:57502->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,57502,53,1788059825.936031,1788059825.938145,TCP,0.002114,6,496,2838.4642,234646.3776,82.6667,112,15.1085,0.000423,0.000607,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:53351_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,53351,1788059825.936089,1788059825.975103,TCP,0.039014,5,479,128.1588,12277.6121,95.8,171,42.358,0.009754,0.018821,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:61135_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,61135,1788059825.936188,1788059825.974826,TCP,0.038638,5,450,129.4051,11646.459,90.0,142,29.5296,0.00966,0.018715,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:57502_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,57502,1788059825.936642,1788059825.938351,TCP,0.001709,5,438,2925.7143,256292.5714,87.6,130,24.2652,0.000427,0.000455,1,5,0,6
fe80::4271:f819:8915:590a:60502->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60502,53,1788059825.966911,1788059826.008097,TCP,0.041187,6,491,145.6786,11921.3614,81.8333,107,13.1821,0.008237,0.018014,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60502_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60502,1788059825.967261,1788059826.008343,TCP,0.041082,5,474,121.7074,11537.8594,94.8,166,40.1398,0.010271,0.01962,1,5,0,6
fe80::4271:f819:8915:590a:50024->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,50024,53,1788059825.967288,1788059825.970042,TCP,0.002753,6,491,2179.0479,178318.7518,81.8333,107,13.1821,0.000551,0.000839,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:50024_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,50024,1788059825.967902,1788059825.970146,TCP,0.002244,6,507,2674.0861,225960.2729,84.5,125,20.4132,0.000449,0.000571,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51243->2404:6800:4002:81a::200a:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4002:81a::200a,51243,443,1788059825.975443,1788059826.222445,UDP,0.247002,12,5262,48.5826,21303.481,438.5,1292,527.0024,0.022455,0.030227,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50705->2404:6800:4002:81d::2003:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4002:81d::2003,50705,443,1788059826.011344,1788059826.446310,UDP,0.434966,16,5766,36.7845,13256.2131,360.375,1292,476.5046,0.028998,0.056426,0,0,0,17
2404:6800:4002:81a::200a:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51243_UDP,2404:6800:4002:81a::200a,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,51243,1788059826.035399,1788059826.291937,UDP,0.256538,14,10715,54.5728,41767.7053,765.3571,1292,554.5463,0.019734,0.028839,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53622->2404:6800:4002:81a::200a:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4002:81a::200a,53622,443,1788059826.076257,1788059842.906202,TCP,16.829946,9,2602,0.5348,154.6054,289.1111,1314,430.4394,2.103743,5.846161,1,8,0,6
2404:6800:4002:81d::2003:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50705_UDP,2404:6800:4002:81d::2003,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,50705,1788059826.077370,1788059826.524014,UDP,0.446644,23,21365,51.4951,47834.5097,928.913,1292,526.7789,0.020302,0.051326,0,0,0,17
2404:6800:4002:81a::200a:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53622_TCP,2404:6800:4002:81a::200a,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53622,1788059826.119349,1788059842.906137,TCP,16.786788,9,7414,0.5361,441.6568,823.7778,1294,573.1016,2.098349,5.890436,1,9,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57018->2404:6800:4002:818::200e:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4002:818::200e,57018,443,1788059826.234305,1788059826.424562,UDP,0.190257,10,4833,52.5605,25402.5041,483.3,1292,560.5585,0.02114,0.029998,0,0,0,17
2404:6800:4002:818::200e:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57018_UDP,2404:6800:4002:818::200e,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,57018,1788059826.297321,1788059826.482007,UDP,0.184687,13,10270,70.3895,55607.6977,790.0,1292,542.3421,0.015391,0.024178,0,0,0,17
fe80::4271:f819:8915:590a:63289->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,63289,53,1788059827.577618,1788059827.634594,TCP,0.056976,6,492,105.3074,8635.2027,82.0,108,13.5647,0.011395,0.024886,1,5,0,6
fe80::4271:f819:8915:590a:51394->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,51394,53,1788059827.577842,1788059827.645168,TCP,0.067326,6,492,89.1192,7307.7709,82.0,108,13.5647,0.013465,0.02963,1,5,0,6
fe80::4271:f819:8915:590a:63888->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,63888,53,1788059827.577978,1788059827.645036,TCP,0.067057,6,492,89.4756,7337.001,82.0,108,13.5647,0.013411,0.029194,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:63289_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,63289,1788059827.578443,1788059827.635241,TCP,0.056798,5,500,88.0309,8803.0928,100.0,192,51.6914,0.0142,0.027356,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:51394_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,51394,1788059827.578510,1788059827.645428,TCP,0.066918,5,483,74.7182,7217.7744,96.6,175,44.1339,0.01673,0.032716,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:63888_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,63888,1788059827.579130,1788059827.645396,TCP,0.066266,5,471,75.4534,7107.711,94.2,163,38.8098,0.016567,0.032414,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62583->2a03:2880:f311:120:face:b00c:0:167:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:120:face:b00c:0:167,62583,443,1788059827.645886,1788059833.130664,UDP,5.484778,133,34845,24.2489,6353.0378,261.9925,1292,378.4495,0.041551,0.148755,0,0,0,17
2a03:2880:f311:120:face:b00c:0:167:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:62583_UDP,2a03:2880:f311:120:face:b00c:0:167,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,62583,1788059827.707414,1788059833.192098,UDP,5.484684,221,203002,40.294,37012.5244,918.5611,1294,502.7395,0.02493,0.117964,0,0,0,17
